paper_id,title,year
195526696,Helium nanodroplets and trapped Bose–Einstein condensates as prototypes of finite quantum fluids,2001
63455981,Magnetic Trapping of Atomic Chromium and Molecular Calcium Monohydride,2001
426890096,Constructing global functional maps between molecular potentials and quantum observables,2001
228208248,Exact eigenfunctions of the linear ramp potential in the Gross-Pitaevskii equation for the Bose-Einstein condensate,2001
497997633,Bose–Einstein condensates in symmetry breaking states,2001
229860524,Method for monopole creation in spinor Bose-Einstein condensates,2002
129939747,Bose-Einstein condensates in spatially periodic potentials,2002
30399827,Quantum effects of an atomic Bose–Einstein condensate interacting with a laser field in a double-well potential,2002
84590705,Self-consistent field model for spatially inhomogeneous Bose systems,2002
234584469,Exact particle and energy densities for a noninteracting Fermi gas in a harmonic trap,2002
265260291,INTERFERENCE EFFECT OF THREE BOSE–EINSTEIN CONDENSATES,2002
306677475,Towards Bose-Einstein condensation of excitons in potential traps.,2002
300953875,Bose-Einstein Condensation of Cesium,2002
118915372,Bose condensate drag in a system of two coupled traps,2002
327768534,Magnetic trapping of ytterbium and the alkaline-earth metals,2002
407087835,Shape resonance enhancement of dipolar relaxation in ultra-cold atomic gases,2002
39943171,Polarization and decoherence in a two-component Bose–Einstein condensate,2002
450881674,A variational method to treat diffuse states in weakly bound trimers,2002
323394508,Tunneling of trapped-atom Bose condensates,2002
100650328,Phase separation and vortex states in binary mixture of Bose-Einstein condensates in trapping potentials with displaced centers,2002
339641814,Cavity-enhanced polarization gradient cooling,2002
448140085,Atom optics with hollow optical systems,2002
75017677,Quantum theory of feedback of bosonic gases,2002
104226575,Stimulated Multiphoton Emission from Exciton Bose Condensate,2002
146714377,Trapped Fermions in Gravitational Field,2002
122912595,Nobel lecture: When atoms behave as waves: Bose-Einstein condensation and the atom laser*,2002
57608780,Imaging population distribution between two coupled atomic Bose-Einstein condensates by using short laser pulses,2002
282107922,Natural entanglement in Bose-Einstein condensates,2002
220302404,Comment on “The interference of two Bose–Einstein condensates with collision and dissipation”,2002
429653908,Dynamics of collapsing and exploding Bose–Einstein condensate,2002
188679550,Transition Temperature in One-Dimensional Bose-Einstein Condensation,2002
192726767,Nonlinear Dynamics of Optically Injected Semiconductor Lasers,2002
210013332,BOSE-EINSTEIN CONDENSATION IN TRAPS: A QUANTUM MONTE CARLO STUDY,2002
90888460,Vortex matter in atomic Bose-Einstein condensates,2002
70386447,Bose-Einstein condensation temperature of a trapped interacting Bose-Fermi gas mixture,2002
219567095,Phase diffusion of Bose–Einstein condensation close to zero temperature,2002
206229515,Generating And Manipulating Atom Laser Beams,2002
312841030,Free Expansion of a Bose–Einstein Condensate,2002
418700838,A QUEST for BEC :an all optical alternative,2002
80928945,Mesoscopic molecular ions in Bose-Einstein condensates.,2002
262798691,Comment on the interference of two Bose-Einstein condensates with collision and dissipation [Phys. Lett. A 253 (1999) 219],2002
301127825,Characterisation of the dynamical quantum state of a zero temperature Bose–Einstein condensate,2002
333632222,Stability of the trapped nonconservative Gross-Pitaevskii equation with attractive two-body interaction.,2002
442342256,Fermionizing a small gas of ultracold bosons,2002
66321817,Dynamics and Stability of Bose-Einstein Condensates: The Nonlinear Schrödinger Equation with Periodic Potential,2002
306273980,Nonequilibrium relaxation of Bose-Einstein condensates: Real-time equations of motion and Ward identities,2002
404904954,CRITICAL TEMPERATURE OF AN INTERACTING BOSE GAS IN A GENERIC POWER-LAW POTENTIAL,2002
320363337,Bose-Einstein condensation in dilute atomic gases,2002
290224343,Tightly confined atoms in optical dipole traps,2002
257284534,Coherent Atom Optics With Bose-Einstein Condensates,2002
334626375,Dynamical transition from a quasi-one-dimensional bose-Einstein condensate to a Tonks-Girardeau gas,2002
149823949,Winding shape optimization for asymmetric confinement magnets,2002
58789877,The Cs2 ground electronic state by Fourier transform spectroscopy: Dispersion coefficients,2002
306821752,Bose-Einstein-Kondensate in Mikrochip-Fallen,2002
432250374,The Quest for BEC,2002
80488871,Vorticity in Bose–Einstein condensed atomic gases,2002
316024672,Bose-Einstein condensation of atomic gases,2002
392802445,"Ultracold Molecules: Formation, Detection",2002
469338770,Colliding and Moving Bose-Einstein Condensates: Studies of superfluidity and optical tweezers for condensate transport,2002
154188852,All-optical production of a degenerate gas of lithium-6: Characterization of degeneracy,2002
72702335,On the applicability of the classical dipole-dipole interaction for polar Bose-Einstein condensates,2002
206853666,MAXIMUM OCCUPATION NUMBER FOR COMPOSITE BOSON STATES,2002
257226531,Heuristic field theory of Bose-Einstein condensates,2002
140259702,RF-Induced Evaporative Cooling And BEC In A High Magnetic Field,2002
425589499,Electromagnetic Trapping of Cold Atoms: An Overview,2002
152198189,Coherence and Superfluidity of Gaseous Bose-Einstein Condensates,2002
430161044,Magnetic surface microtraps for realizing an array of alkali atomic Bose–Einstein condensates or Bose clusters,2002
72033142,Partition functions and symmetric polynomials,2002
278972906,A novel detection system for laser cooling of ortho-positronium,2002
78600733,WHEN ATOMS BEHAVE AS WAVES: BOSE–EINSTEIN CONDENSATION AND THE ATOM LASER,2002
175999621,Explicit finite-difference and particle method for the dynamics of mixed Bose-condensate and cold-atom clouds,2002
343804121,Non-Linear Atom Optics With Bose-Einstein Condensates,2002
270634600,A moving-mirror frequency modulator for cold atom spectroscopy,2002
56936986,Coupled Gross-Pitaevskii equations with a square-well and a Coulomb potential,2002
103052544,"Polarizability, correlation energy, and dielectric liquid phase of Bose-Einstein condensate of two-dimensional excitons in a strong perpendicular magnetic field",2002
137142897,High-spin electronic interaction of small lithium and sodium cluster formation in the excited states,2002
219776374,Bose-Einstein condensates in85Rbgases at higher densities,2002
7772314,Wave packet dynamics in molecules,2002
391212075,Simulations of thermal Bose fields in the classical limit,2002
81928255,Controlled manipulation of population oscillations and quantum statistics of a Bose–Einstein condensate confined in an optical lattice,2002
87473631,Experimental Studies Of Bose-Einstein Condensates In Sodium,2002
469012197,Scaling limit of virtual states of triatomic systems,2002
457596514,Effect of an impulsive force on vortices in a rotating Bose-Einstein condensate,2002
10015935,Reduced dynamics simulation of trapped classical atoms statistics using an interactive lattice automaton model,2002
10848172,Ultra-Cold Collisions of Atoms and Molecules,2002
175197810,Black Holes in BoseEinstein Condensates,2002
54234947,Experiments With Potassium Isotopes,2002
367727131,Interaction of dark solitons with localized impurities in Bose-Einstein condensates,2002
6837610,How should the dynamics of an interacting degenerate Bose gas be described,2002
402494649,Measurement Of The Relative Phase Between Two Bose-Einstein Condensates,2002
470219567,Production of a Bose Einstein condensate of metastable helium atoms,2002
252691235,"Positronium–positronium interaction: resonance, scattering length, and Bose–Einstein condensation",2002
287259143,Thermodynamics of an interacting trapped Bose-Einstein gas in the classical field approximation,2002
232554033,Elementary excitations of a trapped Bose gas in the large-gas-parameter regime,2002
223796916,Discrete nonlinear dynamics of weakly coupled Bose–Einstein condensates,2003
256414791,Guidance of matter waves through Y-junctions,2003
109064387,Emergence of a molecular Bose–Einstein condensate from a Fermi gas,2003
48576874,Superfluid–Mott Insulator Transition of Spinor Bose Gases with External Magnetic Fields,2003
442770378,"Bose–Einstein condensation, fluctuations, and recurrence relations in statistical mechanics",2003
281287174,Spectral method for the time-dependent Gross-Pitaevskii equation with a harmonic trap,2003
464764626,Mode Analysis of Fluctuations in Two-Species Bose–Einstein Condensates of Atomic Gases with a Vortex for a Component –Characteristic Features of Compressive and Sliding Motions–,2003
326859546,AMPLIFICATION OF A BOSE–EINSTEIN CONDENSATE BY AN ATOMIC BEAM,2003
206021559,"Atom lasers, coherent states, and coherence",2003
369670712,Chaotic atomic tunneling between two periodically driven Bose–Einstein condensates,2003
351861576,Singular instability of exact stationary solutions of the non-local Gross–Pitaevskii equation,2003
483283084,Boundary and particle number effects on the thermodynamic properties of trapped ideal Bose gases,2003
118187942,Tomographic-probability description of solitons in Bose-Einstein condensates,2003
219738886,Enhanced inelastic scattering rates of cold atomic chromium,2003
239112507,Stabilization of the number of Bose-Einstein-condensed atoms in evaporative cooling via three-body recombination loss,2003
232888870,Dynamics of Spin Squeezing in Coupled Two Mode Bose–Einstein Condensates,2003
75050144,Exciton–polariton lasing in a microcavity,2003
162251284,20 W of continuous-wave sodium D2 resonance radiation from sum-frequency generation with injection-locked lasers,2003
341867185,Low-temperature behavior of a weakly interacting Fermi gas trapped in a power-law potential,2003
343303014,Gaussian quantum operator representation for bosons,2003
477368372,Fractional quantum Hall regime of a gas of ultracold atoms,2003
336383218,WAVE PACKET DYNAMICS AND RABI OSCILLATIONS IN TWO-COUPLED BOSE–EINSTEIN CONDENSATES CONFINED IN AN OPTICAL LATTICE,2003
360322867,Diffraction-limited optical dipole trap with a hollow optical fiber,2003
373827989,Low temperature relaxation of the phase in an inhomogeneous Bose gas,2003
303717450,Optical manipulation of ultra cold gases and dipolar BCS,2003
48888177,Decoherence of cold atomic gases in magnetic microtraps,2003
347031632,Large amplitude spatial fluctuations in the boundary region of the Bose–Einstein condensate in the Gross–Pitaevskii régime,2003
290837060,Classical and quantum models for phase imprinting,2003
180501531,Two characteristic temperatures for a Bose-Einstein condensate of a finite number of particles,2003
339400920,Galilei-covariant path-integral quantization of non-relativistic complex scalar fields,2003
247862275,Thermodynamic Properties of a q -Boson Gas Trapped in an n -Dimensional Harmonic Potential,2003
473652741,Quantum corrections to the dynamics of interacting bosons: Beyond the truncated Wigner approximation,2003
323892579,Two-pulse atomic coherent control spectroscopy of Eley–Rideal reactions: An application of an atom laser,2003
265131893,Spectroscopy of dark soliton states in Bose-Einstein condensates,2003
104400212,Laser cooling of a trapped two-component Fermi gas,2003
